"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3724","Verify invalid phones are not visible","edge","Fri Jun 27 06:34:52 GMT 2025","passed","Fri Jun 27 06:34:55 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","123","Verify Post endpoint amount of returned items is 100","backend","Fri Jun 27 06:35:02 GMT 2025","passed","Fri Jun 27 06:35:02 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","4938","Verify invalid phones are not visible","firefox","Fri Jun 27 06:34:45 GMT 2025","passed","Fri Jun 27 06:34:50 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","25","Verify Todos endpoint amount of returned items is 200","backend","Fri Jun 27 06:35:02 GMT 2025","passed","Fri Jun 27 06:35:02 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","6459","Verify invalid phones are not visible","safari","Fri Jun 27 06:34:50 GMT 2025","passed","Fri Jun 27 06:34:56 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3882","Verify invalid phones are not visible","chrome","Fri Jun 27 06:34:45 GMT 2025","passed","Fri Jun 27 06:34:49 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4518","Verify invalid phones are not visible","phone","Fri Jun 27 06:34:56 GMT 2025","passed","Fri Jun 27 06:35:01 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","27","Verify Users endpoint amount of returned items is 10","backend","Fri Jun 27 06:35:02 GMT 2025","passed","Fri Jun 27 06:35:02 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","4198","Verify invalid phones are not visible","tablet","Fri Jun 27 06:34:58 GMT 2025","passed","Fri Jun 27 06:35:02 GMT 2025","","tests/frontend/homePage.spec.ts","",""
