"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Verify Users endpoint amount of returned items is 10","backend","Wed Jan 21 02:12:18 UTC 2026","passed","Wed Jan 21 02:12:18 UTC 2026","Users endpoint","tests/backend/users.spec.ts","",""
"","4740","Verify invalid phones are not visible","firefox","Wed Jan 21 02:11:58 UTC 2026","passed","Wed Jan 21 02:12:03 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","17","Verify Todos endpoint amount of returned items is 200","backend","Wed Jan 21 02:12:18 UTC 2026","passed","Wed Jan 21 02:12:18 UTC 2026","Todos endpoint","tests/backend/todos.spec.ts","",""
"","11523","Verify invalid phones are not visible","safari","Wed Jan 21 02:12:05 UTC 2026","passed","Wed Jan 21 02:12:16 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","4113","Verify invalid phones are not visible","chrome","Wed Jan 21 02:11:58 UTC 2026","passed","Wed Jan 21 02:12:02 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","87","Verify Post endpoint amount of returned items is 100","backend","Wed Jan 21 02:12:18 UTC 2026","passed","Wed Jan 21 02:12:18 UTC 2026","Posts endpoint","tests/backend/posts.spec.ts","",""
"","7663","Verify invalid phones are not visible","phone","Wed Jan 21 02:12:09 UTC 2026","passed","Wed Jan 21 02:12:17 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","3848","Verify invalid phones are not visible","edge","Wed Jan 21 02:12:04 UTC 2026","passed","Wed Jan 21 02:12:08 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","4433","Verify invalid phones are not visible","tablet","Wed Jan 21 02:12:18 UTC 2026","passed","Wed Jan 21 02:12:22 UTC 2026","","tests/frontend/homePage.spec.ts","",""
