"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4274","Verify invalid phones are not visible","phone","Fri May 09 06:33:05 GMT 2025","passed","Fri May 09 06:33:10 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","18","Verify Users endpoint amount of returned items is 10","backend","Fri May 09 06:33:11 GMT 2025","passed","Fri May 09 06:33:11 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","21","Verify Todos endpoint amount of returned items is 200","backend","Fri May 09 06:33:10 GMT 2025","passed","Fri May 09 06:33:11 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","139","Verify Post endpoint amount of returned items is 100","backend","Fri May 09 06:33:10 GMT 2025","passed","Fri May 09 06:33:10 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","3844","Verify invalid phones are not visible","edge","Fri May 09 06:33:01 GMT 2025","passed","Fri May 09 06:33:05 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","7583","Verify invalid phones are not visible","safari","Fri May 09 06:32:59 GMT 2025","passed","Fri May 09 06:33:07 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4132","Verify invalid phones are not visible","tablet","Fri May 09 06:33:08 GMT 2025","passed","Fri May 09 06:33:12 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3963","Verify invalid phones are not visible","chrome","Fri May 09 06:32:54 GMT 2025","passed","Fri May 09 06:32:58 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4698","Verify invalid phones are not visible","firefox","Fri May 09 06:32:54 GMT 2025","passed","Fri May 09 06:32:59 GMT 2025","","tests/frontend/homePage.spec.ts","",""
