"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10489","Verify invalid phones are not visible","safari","Fri Aug 22 06:35:57 GMT 2025","passed","Fri Aug 22 06:36:07 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","40","Verify Users endpoint amount of returned items is 10","backend","Fri Aug 22 06:36:09 GMT 2025","passed","Fri Aug 22 06:36:09 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","185","Verify Post endpoint amount of returned items is 100","backend","Fri Aug 22 06:36:09 GMT 2025","passed","Fri Aug 22 06:36:09 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","43","Verify Todos endpoint amount of returned items is 200","backend","Fri Aug 22 06:36:09 GMT 2025","passed","Fri Aug 22 06:36:09 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","3809","Verify invalid phones are not visible","edge","Fri Aug 22 06:35:59 GMT 2025","passed","Fri Aug 22 06:36:02 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4161","Verify invalid phones are not visible","tablet","Fri Aug 22 06:36:09 GMT 2025","passed","Fri Aug 22 06:36:13 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4727","Verify invalid phones are not visible","firefox","Fri Aug 22 06:35:52 GMT 2025","passed","Fri Aug 22 06:35:57 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3924","Verify invalid phones are not visible","chrome","Fri Aug 22 06:35:52 GMT 2025","passed","Fri Aug 22 06:35:56 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4742","Verify invalid phones are not visible","phone","Fri Aug 22 06:36:03 GMT 2025","passed","Fri Aug 22 06:36:08 GMT 2025","","tests/frontend/homePage.spec.ts","",""
