"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4085","Verify invalid phones are not visible","tablet","Fri Apr 04 06:37:52 GMT 2025","passed","Fri Apr 04 06:37:56 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","28","Verify Todos endpoint amount of returned items is 200","backend","Fri Apr 04 06:37:53 GMT 2025","passed","Fri Apr 04 06:37:53 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","4381","Verify invalid phones are not visible","phone","Fri Apr 04 06:37:47 GMT 2025","passed","Fri Apr 04 06:37:52 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","182","Verify Post endpoint amount of returned items is 100","backend","Fri Apr 04 06:37:53 GMT 2025","passed","Fri Apr 04 06:37:53 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","11521","Verify invalid phones are not visible","safari","Fri Apr 04 06:37:32 GMT 2025","passed","Fri Apr 04 06:37:44 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4753","Verify invalid phones are not visible","firefox","Fri Apr 04 06:37:26 GMT 2025","passed","Fri Apr 04 06:37:30 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4232","Verify invalid phones are not visible","chrome","Fri Apr 04 06:37:26 GMT 2025","passed","Fri Apr 04 06:37:30 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3719","Verify invalid phones are not visible","edge","Fri Apr 04 06:37:43 GMT 2025","passed","Fri Apr 04 06:37:47 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","28","Verify Users endpoint amount of returned items is 10","backend","Fri Apr 04 06:37:53 GMT 2025","passed","Fri Apr 04 06:37:53 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
