"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4648","Verify invalid phones are not visible","firefox","Fri Mar 28 06:31:52 GMT 2025","passed","Fri Mar 28 06:31:56 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","6946","Verify invalid phones are not visible","safari","Fri Mar 28 06:31:57 GMT 2025","passed","Fri Mar 28 06:32:04 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","62","Verify Users endpoint amount of returned items is 10","backend","Fri Mar 28 06:32:08 GMT 2025","passed","Fri Mar 28 06:32:08 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","4212","Verify invalid phones are not visible","phone","Fri Mar 28 06:32:02 GMT 2025","passed","Fri Mar 28 06:32:07 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4011","Verify invalid phones are not visible","chrome","Fri Mar 28 06:31:52 GMT 2025","passed","Fri Mar 28 06:31:56 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","233","Verify Post endpoint amount of returned items is 100","backend","Fri Mar 28 06:32:07 GMT 2025","passed","Fri Mar 28 06:32:08 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","4111","Verify invalid phones are not visible","tablet","Fri Mar 28 06:32:06 GMT 2025","passed","Fri Mar 28 06:32:10 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","203","Verify Todos endpoint amount of returned items is 200","backend","Fri Mar 28 06:32:08 GMT 2025","passed","Fri Mar 28 06:32:08 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","3623","Verify invalid phones are not visible","edge","Fri Mar 28 06:31:58 GMT 2025","passed","Fri Mar 28 06:32:02 GMT 2025","","tests/frontend/homePage.spec.ts","",""
