"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","Verify Post endpoint amount of returned items is 100","backend","Fri Aug 15 06:36:10 GMT 2025","passed","Fri Aug 15 06:36:10 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","3701","Verify invalid phones are not visible","edge","Fri Aug 15 06:36:00 GMT 2025","passed","Fri Aug 15 06:36:04 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4636","Verify invalid phones are not visible","firefox","Fri Aug 15 06:35:54 GMT 2025","passed","Fri Aug 15 06:35:58 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4440","Verify invalid phones are not visible","phone","Fri Aug 15 06:36:05 GMT 2025","passed","Fri Aug 15 06:36:09 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","26","Verify Users endpoint amount of returned items is 10","backend","Fri Aug 15 06:36:10 GMT 2025","passed","Fri Aug 15 06:36:10 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","9410","Verify invalid phones are not visible","safari","Fri Aug 15 06:35:59 GMT 2025","passed","Fri Aug 15 06:36:08 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","24","Verify Todos endpoint amount of returned items is 200","backend","Fri Aug 15 06:36:10 GMT 2025","passed","Fri Aug 15 06:36:10 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","4116","Verify invalid phones are not visible","tablet","Fri Aug 15 06:36:10 GMT 2025","passed","Fri Aug 15 06:36:14 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3967","Verify invalid phones are not visible","chrome","Fri Aug 15 06:35:54 GMT 2025","passed","Fri Aug 15 06:35:58 GMT 2025","","tests/frontend/homePage.spec.ts","",""
