"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3748","Verify invalid phones are not visible","chrome","Fri Sep 19 06:34:40 GMT 2025","passed","Fri Sep 19 06:34:44 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","23","Verify Todos endpoint amount of returned items is 200","backend","Fri Sep 19 06:34:57 GMT 2025","passed","Fri Sep 19 06:34:57 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","4108","Verify invalid phones are not visible","tablet","Fri Sep 19 06:34:56 GMT 2025","passed","Fri Sep 19 06:35:00 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3753","Verify invalid phones are not visible","edge","Fri Sep 19 06:34:46 GMT 2025","passed","Fri Sep 19 06:34:50 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","156","Verify Post endpoint amount of returned items is 100","backend","Fri Sep 19 06:34:57 GMT 2025","passed","Fri Sep 19 06:34:57 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","19","Verify Users endpoint amount of returned items is 10","backend","Fri Sep 19 06:34:57 GMT 2025","passed","Fri Sep 19 06:34:57 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","10516","Verify invalid phones are not visible","safari","Fri Sep 19 06:34:44 GMT 2025","passed","Fri Sep 19 06:34:55 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4643","Verify invalid phones are not visible","phone","Fri Sep 19 06:34:51 GMT 2025","passed","Fri Sep 19 06:34:55 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4474","Verify invalid phones are not visible","firefox","Fri Sep 19 06:34:40 GMT 2025","passed","Fri Sep 19 06:34:44 GMT 2025","","tests/frontend/homePage.spec.ts","",""
