"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3835","Verify invalid phones are not visible","edge","Fri Jan 23 06:28:49 UTC 2026","passed","Fri Jan 23 06:28:52 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","10428","Verify invalid phones are not visible","safari","Fri Jan 23 06:28:48 UTC 2026","passed","Fri Jan 23 06:28:58 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","246","Verify Post endpoint amount of returned items is 100","backend","Fri Jan 23 06:29:00 UTC 2026","passed","Fri Jan 23 06:29:00 UTC 2026","Posts endpoint","tests/backend/posts.spec.ts","",""
"","5546","Verify invalid phones are not visible","phone","Fri Jan 23 06:28:53 UTC 2026","passed","Fri Jan 23 06:28:59 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","4136","Verify invalid phones are not visible","chrome","Fri Jan 23 06:28:42 UTC 2026","passed","Fri Jan 23 06:28:46 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","4298","Verify invalid phones are not visible","tablet","Fri Jan 23 06:29:00 UTC 2026","passed","Fri Jan 23 06:29:04 UTC 2026","","tests/frontend/homePage.spec.ts","",""
"","32","Verify Todos endpoint amount of returned items is 200","backend","Fri Jan 23 06:29:00 UTC 2026","passed","Fri Jan 23 06:29:00 UTC 2026","Todos endpoint","tests/backend/todos.spec.ts","",""
"","31","Verify Users endpoint amount of returned items is 10","backend","Fri Jan 23 06:29:00 UTC 2026","passed","Fri Jan 23 06:29:00 UTC 2026","Users endpoint","tests/backend/users.spec.ts","",""
"","4731","Verify invalid phones are not visible","firefox","Fri Jan 23 06:28:42 UTC 2026","passed","Fri Jan 23 06:28:47 UTC 2026","","tests/frontend/homePage.spec.ts","",""
