"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3891","Verify invalid phones are not visible","chrome","Fri Jul 11 06:37:11 GMT 2025","passed","Fri Jul 11 06:37:15 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","166","Verify Post endpoint amount of returned items is 100","backend","Fri Jul 11 06:37:29 GMT 2025","passed","Fri Jul 11 06:37:29 GMT 2025","Posts endpoint","tests/backend/posts.spec.ts","",""
"","4520","Verify invalid phones are not visible","firefox","Fri Jul 11 06:37:11 GMT 2025","passed","Fri Jul 11 06:37:16 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","4082","Verify invalid phones are not visible","tablet","Fri Jul 11 06:37:28 GMT 2025","passed","Fri Jul 11 06:37:33 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","21","Verify Users endpoint amount of returned items is 10","backend","Fri Jul 11 06:37:30 GMT 2025","passed","Fri Jul 11 06:37:30 GMT 2025","Users endpoint","tests/backend/users.spec.ts","",""
"","9263","Verify invalid phones are not visible","safari","Fri Jul 11 06:37:17 GMT 2025","passed","Fri Jul 11 06:37:27 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","3669","Verify invalid phones are not visible","edge","Fri Jul 11 06:37:20 GMT 2025","passed","Fri Jul 11 06:37:23 GMT 2025","","tests/frontend/homePage.spec.ts","",""
"","23","Verify Todos endpoint amount of returned items is 200","backend","Fri Jul 11 06:37:29 GMT 2025","passed","Fri Jul 11 06:37:30 GMT 2025","Todos endpoint","tests/backend/todos.spec.ts","",""
"","4353","Verify invalid phones are not visible","phone","Fri Jul 11 06:37:24 GMT 2025","passed","Fri Jul 11 06:37:28 GMT 2025","","tests/frontend/homePage.spec.ts","",""
